time; gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kalman_enc_x; kalman_enc_y; kalman_enc_heading; kalman_acc_x; kalman_acc_y; kalman_acc_heading
48.192;  4.40844; -1.40291; -3.19453e-05; -3.18249e-05; 0.0286755; 9.80995; 297.986; 297.986; 22.4637; -2.98195; 0.00505263; 4.52765; -1.37057; 0.00505263; 125.361; -11.2214; 0.00505263; 28.27; -3.61418; 0.00505263
48.208;  4.40844; -1.40291; -3.19453e-05; -3.17803e-05; 0.0272898; 9.80996; 298.087; 298.087; 22.4773; -2.98188; 0.00505263; 4.52967; -1.37055; 0.00505263; 125.454; -11.221; 0.00505263; 28.2872; -3.61409; 0.00505263
48.224;  4.40844; -1.40291; -3.19453e-05; -3.15036e-05; 0.0256641; 9.80996; 298.181; 298.181; 22.491; -2.98181; 0.00505263; 4.53154; -1.37055; 0.00505263; 125.548; -11.2206; 0.00505263; 28.3043; -3.61401; 0.00505263
48.24;  4.40844; -1.40291; -3.19453e-05; -3.10094e-05; 0.0238252; 9.80997; 298.274; 298.292; 22.5047; -2.98183; -0.00126316; 4.53359; -1.37054; -0.00126316; 125.641; -11.2201; -0.00126316; 28.3215; -3.61392; -0.00126316
48.256;  4.40844; -1.40291; -3.19453e-05; -3.03114e-05; 0.0218023; 9.80998; 298.393; 298.39; 22.5184; -2.98174; 0.00631579; 4.53575; -1.37054; 0.00631579; 125.735; -11.2196; 0.00631579; 28.3387; -3.61394; 0.00631579
48.272;  4.40844; -1.40291; -3.19453e-05; -2.9423e-05; 0.019627; 9.80998; 298.49; 298.476; 22.532; -2.9816; 0.0101053; 4.53759; -1.37053; 0.0101053; 125.828; -11.2197; 0.0101053; 28.3558; -3.61383; 0.0101053
48.288;  4.40844; -1.40291; -3.19453e-05; -2.8358e-05; 0.0173327; 9.80999; 298.606; 298.598; 22.5457; -2.9815; 0.00757895; 4.53996; -1.3705; 0.00757895; 125.922; -11.2191; 0.00757895; 28.373; -3.61366; 0.00757895
48.304;  4.40844; -1.40291; -3.19453e-05; -2.71312e-05; 0.0149537; 9.80999; 298.688; 298.685; 22.5594; -2.98141; 0.00631579; 4.54165; -1.37049; 0.00631579; 126.015; -11.2182; 0.00631579; 28.3902; -3.61353; 0.00631579
48.32;  4.40844; -1.40291; -3.19453e-05; -2.57582e-05; 0.0125252; 9.81; 298.796; 298.793; 22.5731; -2.98133; 0.00631579; 4.54381; -1.37048; 0.00631579; 126.109; -11.2175; 0.00631579; 28.4074; -3.61342; 0.00631579
48.336;  4.40844; -1.40291; -3.19453e-05; -2.42556e-05; 0.0100827; 9.81; 298.886; 298.908; 22.5868; -2.98136; -0.00252632; 4.54587; -1.37046; -0.00252632; 126.203; -11.2169; -0.00252632; 28.4246; -3.61331; -0.00252632
48.352;  4.40844; -1.40291; -3.19453e-05; -2.26412e-05; 0.00766121; 9.81; 298.987; 298.976; 22.6005; -2.98124; 0.00884211; 4.54756; -1.37047; 0.00884211; 126.296; -11.2163; 0.00884211; 28.4417; -3.61335; 0.00884211
48.368;  4.40844; -1.40291; -3.19453e-05; -2.09338e-05; 0.00529497; 9.81; 299.092; 299.092; 22.6142; -2.98117; 0.00505263; 4.54975; -1.37045; 0.00505263; 126.39; -11.2165; 0.00505263; 28.4589; -3.6132; 0.00505263
48.384;  4.53504; -1.40319; -3.19843e-05; -1.91528e-05; 0.00301697; 9.81; 299.192; 299.203; 22.6279; -2.98115; 0.00126316; 4.55188; -1.37044; 0.00126316; 126.484; -11.2157; 0.00126316; 28.4761; -3.61312; 0.00126316
48.4;  4.53504; -1.40319; -3.19843e-05; -1.73183e-05; 0.000858451; 9.81; 299.293; 299.29; 22.6416; -2.98107; 0.00631579; 4.55375; -1.37043; 0.00631579; 126.578; -11.2152; 0.00631579; 28.4933; -3.61309; 0.00631579
48.416;  4.53504; -1.40319; -3.19843e-05; -1.54509e-05; -0.00115157; 9.81; 299.394; 299.376; 22.6552; -2.98091; 0.0113684; 4.55562; -1.37042; 0.0113684; 126.671; -11.2151; 0.0113684; 28.5105; -3.61299; 0.0113684
48.432;  4.53504; -1.40319; -3.19843e-05; -1.35713e-05; -0.00298664; 9.81; 299.513; 299.488; 22.6689; -2.98072; 0.0138947; 4.55793; -1.3704; 0.0138947; 126.765; -11.2145; 0.0138947; 28.5277; -3.61279; 0.0138947
48.448;  4.53504; -1.40319; -3.19843e-05; -1.17001e-05; -0.00462326; 9.81; 299.596; 299.581; 22.6826; -2.98058; 0.0101053; 4.55969; -1.37037; 0.0101053; 126.859; -11.2135; 0.0101053; 28.5449; -3.61255; 0.0101053
48.464;  4.53504; -1.40319; -3.19843e-05; -9.85767e-06; -0.00604121; 9.81; 299.693; 299.693; 22.6963; -2.98051; 0.00505263; 4.56178; -1.37035; 0.00505263; 126.953; -11.2121; 0.00505263; 28.5621; -3.61238; 0.00505263
48.48;  4.53504; -1.40319; -3.19843e-05; -8.06402e-06; -0.00722378; 9.81; 299.783; 299.797; 22.71; -2.98051; 1.18638e-14; 4.56372; -1.37034; 1.18638e-14; 127.047; -11.2112; 1.18638e-14; 28.5793; -3.61229; 1.18638e-14
48.496;  4.53504; -1.40319; -3.19843e-05; -6.33831e-06; -0.00815802; 9.80999; 299.894; 299.894; 22.7237; -2.98044; 0.00505263; 4.56581; -1.37034; 0.00505263; 127.141; -11.2107; 0.00505263; 28.5965; -3.61229; 0.00505263
48.512;  4.53504; -1.40319; -3.19843e-05; -4.69882e-06; -0.00883488; 9.80999; 299.999; 300.002; 22.7375; -2.98039; 0.00378947; 4.56793; -1.37033; 0.00378947; 127.235; -11.2107; 0.00378947; 28.6137; -3.6122; 0.00378947
48.528;  4.53504; -1.40319; -3.19843e-05; -3.18327e-06; -0.00924649; 9.80999; 300.089; 300.082; 22.7512; -2.98029; 0.00757895; 4.56963; -1.37032; 0.00757895; 127.329; -11.2102; 0.00757895; 28.6309; -3.61214; 0.00757895
48.544;  4.53504; -1.40319; -3.19843e-05; -1.02778e-06; -0.00940375; 9.80999; 300.197; 300.197; 22.7649; -2.98022; 0.00505263; 4.57186; -1.37031; 0.00505263; 127.423; -11.2099; 0.00505263; 28.6481; -3.61201; 0.00505263
48.56;  4.53504; -1.40319; -3.19843e-05; 4.39792e-06; -0.00930166; 9.80999; 300.301; 300.308; 22.7786; -2.98019; 0.00252632; 4.57402; -1.3703; 0.00252632; 127.517; -11.2092; 0.00252632; 28.6653; -3.61192; 0.00252632
48.576;  4.53504; -1.40319; -3.19843e-05; 9.92744e-06; -0.00894408; 9.80999; 300.413; 300.413; 22.7923; -2.98012; 0.00505263; 4.57618; -1.37029; 0.00505263; 127.611; -11.2087; 0.00505263; 28.6825; -3.61188; 0.00505263
48.592;  4.53504; -1.40319; -3.19843e-05; 1.54699e-05; -0.00833305; 9.80999; 300.488; 300.51; 22.8061; -2.98015; -0.00252632; 4.57791; -1.37028; -0.00252632; 127.705; -11.2085; -0.00252632; 28.6997; -3.61179; -0.00252632
48.608;  4.53504; -1.40319; -3.19843e-05; 2.09443e-05; -0.00747072; 9.80999; 300.596; 300.578; 22.8198; -2.97999; 0.0113684; 4.57967; -1.37029; 0.0113684; 127.8; -11.208; 0.0113684; 28.717; -3.61183; 0.0113684
48.624;  4.53504; -1.40319; -3.19843e-05; 2.62619e-05; -0.00634707; 9.81; 300.722; 300.686; 22.8335; -2.97975; 0.0176842; 4.58201; -1.37026; 0.0176842; 127.894; -11.2082; 0.0176842; 28.7342; -3.61164; 0.0176842
48.64;  4.53504; -1.40319; -3.19843e-05; 3.0297e-05; -0.00501294; 9.81; 300.82; 300.802; 22.8472; -2.9796; 0.0113684; 4.58413; -1.37022; 0.0113684; 127.988; -11.2072; 0.0113684; 28.7514; -3.61133; 0.0113684
48.656;  4.53504; -1.40319; -3.19843e-05; 3.11383e-05; -0.00344544; 9.81; 300.888; 300.884; 22.861; -2.97951; 0.00631579; 4.58564; -1.37021; 0.00631579; 128.082; -11.2055; 0.00631579; 28.7687; -3.61114; 0.00631579
48.672;  4.53504; -1.40319; -3.19843e-05; 3.16731e-05; -0.0016752; 9.81; 300.996; 301; 22.8747; -2.97946; 0.00378947; 4.58788; -1.37019; 0.00378947; 128.177; -11.2044; 0.00378947; 28.7859; -3.61103; 0.00378947
48.688;  4.53504; -1.40319; -3.19843e-05; 3.19322e-05; 0.000275826; 9.81; 301.097; 301.097; 22.8885; -2.97939; 0.00505263; 4.58986; -1.37018; 0.00505263; 128.271; -11.2038; 0.00505263; 28.8032; -3.61096; 0.00505263
48.704;  4.53504; -1.40319; -3.19843e-05; 3.19392e-05; 0.00238258; 9.81; 301.201; 301.201; 22.9022; -2.97932; 0.00505263; 4.59194; -1.37017; 0.00505263; 128.365; -11.2035; 0.00505263; 28.8204; -3.61088; 0.00505263
48.72;  4.53504; -1.40319; -3.19843e-05; 3.1713e-05; 0.00461719; 9.81; 301.306; 301.302; 22.9159; -2.97923; 0.00631579; 4.594; -1.37016; 0.00631579; 128.46; -11.203; 0.00631579; 28.8376; -3.61079; 0.00631579
48.736;  4.53504; -1.40319; -3.19843e-05; 3.12698e-05; 0.0069494; 9.81; 301.399; 301.399; 22.9297; -2.97916; 0.00505263; 4.5959; -1.37015; 0.00505263; 128.554; -11.2025; 0.00505263; 28.8549; -3.61068; 0.00505263
48.752;  4.53504; -1.40319; -3.19843e-05; 3.06242e-05; 0.00934697; 9.81; 301.486; 301.511; 22.9434; -2.97921; -0.00378947; 4.59788; -1.37014; -0.00378947; 128.649; -11.2019; -0.00378947; 28.8721; -3.61059; -0.00378947
48.768;  4.53504; -1.40319; -3.19843e-05; 2.97901e-05; 0.0117762; 9.81; 301.594; 301.597; 22.9572; -2.97916; 0.00378947; 4.59983; -1.37015; 0.00378947; 128.743; -11.2014; 0.00378947; 28.8894; -3.61066; 0.00378947
48.784;  4.53504; -1.40319; -3.19843e-05; 2.87813e-05; 0.0142022; 9.80999; 301.698; 301.694; 22.9709; -2.97907; 0.00631579; 4.60184; -1.37014; 0.00631579; 128.838; -11.2018; 0.00631579; 28.9066; -3.61059; 0.00631579
48.8;  4.53504; -1.40319; -3.19843e-05; 2.76121e-05; 0.0165899; 9.80999; 301.799; 301.806; 22.9847; -2.97904; 0.00252632; 4.60397; -1.37013; 0.00252632; 128.932; -11.2014; 0.00252632; 28.9239; -3.61048; 0.00252632
48.816;  4.53504; -1.40319; -3.19843e-05; 2.62974e-05; 0.018904; 9.80999; 301.91; 301.903; 22.9984; -2.97894; 0.00757895; 4.60606; -1.37012; 0.00757895; 129.027; -11.2008; 0.00757895; 28.9411; -3.61044; 0.00757895
48.832;  4.53504; -1.40319; -3.19843e-05; 2.48527e-05; 0.0211098; 9.80998; 301.993; 302.004; 23.0122; -2.97892; 0.00126316; 4.60789; -1.37011; 0.00126316; 129.122; -11.2006; 0.00126316; 28.9584; -3.61031; 0.00126316
48.848;  4.53504; -1.40319; -3.19843e-05; 2.32944e-05; 0.0231737; 9.80998; 302.108; 302.112; 23.0259; -2.97887; 0.00378947; 4.61012; -1.3701; 0.00378947; 129.216; -11.1999; 0.00378947; 28.9756; -3.61029; 0.00378947
48.864;  4.53504; -1.40319; -3.19843e-05; 2.16397e-05; 0.0250638; 9.80997; 302.191; 302.209; 23.0397; -2.97888; -0.00126316; 4.61192; -1.3701; -0.00126316; 129.311; -11.1998; -0.00126316; 28.9929; -3.61022; -0.00126316
48.88;  4.53504; -1.40319; -3.19843e-05; 1.99062e-05; 0.0267502; 9.80996; 302.31; 302.303; 23.0535; -2.97878; 0.00757895; 4.61405; -1.3701; 0.00757895; 129.406; -11.1994; 0.00757895; 29.0102; -3.61024; 0.00757895
48.896;  4.53504; -1.40319; -3.19843e-05; 1.81126e-05; 0.0282056; 9.80996; 302.407; 302.4; 23.0672; -2.97867; 0.00757895; 4.61599; -1.37009; 0.00757895; 129.501; -11.1995; 0.00757895; 29.0274; -3.61011; 0.00757895
48.912;  4.53504; -1.40319; -3.19843e-05; 1.62777e-05; 0.0294056; 9.80995; 302.501; 302.49; 23.081; -2.97855; 0.00884211; 4.61783; -1.37007; 0.00884211; 129.595; -11.1988; 0.00884211; 29.0447; -3.60998; 0.00884211
48.928;  4.53504; -1.40319; -3.19843e-05; 1.44207e-05; 0.0303293; 9.80995; 302.627; 302.609; 23.0948; -2.9784; 0.0113684; 4.62028; -1.37005; 0.0113684; 129.69; -11.1981; 0.0113684; 29.062; -3.60983; 0.0113684
48.944;  4.53504; -1.40319; -3.19843e-05; 1.25611e-05; 0.0309595; 9.80995; 302.702; 302.699; 23.1086; -2.97831; 0.00631579; 4.62193; -1.37003; 0.00631579; 129.785; -11.1972; 0.00631579; 29.0793; -3.60963; 0.00631579
48.96;  4.53504; -1.40319; -3.19843e-05; 1.07183e-05; 0.031283; 9.80994; 302.818; 302.814; 23.1224; -2.97822; 0.00631579; 4.62424; -1.37002; 0.00631579; 129.88; -11.1962; 0.00631579; 29.0966; -3.60952; 0.00631579
48.976;  4.53504; -1.40319; -3.19843e-05; 8.91169e-06; 0.0312908; 9.80994; 302.904; 302.904; 23.1362; -2.97815; 0.00505263; 4.626; -1.37001; 0.00505263; 129.975; -11.1956; 0.00505263; 29.1139; -3.60941; 0.00505263
48.992;  4.53504; -1.40319; -3.19843e-05; 7.16018e-06; 0.0309784; 9.80994; 302.987; 303.019; 23.15; -2.97824; -0.00631579; 4.62798; -1.37; -0.00631579; 130.07; -11.195; -0.00631579; 29.1312; -3.60933; -0.00631579
49.008;  4.53504; -1.40319; -3.19843e-05; 5.48227e-06; 0.0303455; 9.80995; 303.109; 303.113; 23.1638; -2.97819; 0.00378947; 4.63014; -1.37001; 0.00378947; 130.165; -11.1945; 0.00378947; 29.1485; -3.60944; 0.00378947
49.024;  4.53504; -1.40319; -3.19843e-05; 3.89579e-06; 0.0293968; 9.80995; 303.206; 303.224; 23.1776; -2.9782; -0.00126316; 4.63223; -1.37; -0.00126316; 130.26; -11.1951; -0.00126316; 29.1659; -3.60937; -0.00126316
49.04;  4.53504; -1.40319; -3.19843e-05; 2.3396e-06; 0.0281431; 9.80995; 303.322; 303.322; 23.1914; -2.97813; 0.00505263; 4.63435; -1.37; 0.00505263; 130.355; -11.1947; 0.00505263; 29.1832; -3.60939; 0.00505263
49.056;  4.53504; -1.40319; -3.19843e-05; -2.53364e-06; 0.0265842; 9.80996; 303.412; 303.412; 23.2052; -2.97807; 0.00505263; 4.63615; -1.37; 0.00505263; 130.45; -11.1948; 0.00505263; 29.2005; -3.6093; 0.00505263
49.072;  4.53504; -1.40319; -3.19843e-05; -8.06599e-06; 0.0247524; 9.80997; 303.509; 303.52; 23.2191; -2.97805; 0.00126316; 4.6382; -1.36998; 0.00126316; 130.545; -11.1944; 0.00126316; 29.2179; -3.60922; 0.00126316
49.088;  4.53504; -1.40319; -3.19843e-05; -1.36405e-05; 0.0226738; 9.80997; 303.628; 303.624; 23.2329; -2.97796; 0.00631579; 4.64044; -1.36998; 0.00631579; 130.64; -11.1939; 0.00631579; 29.2352; -3.60919; 0.00631579
49.104;  4.53504; -1.40319; -3.19843e-05; -1.91726e-05; 0.0203849; 9.80998; 303.714; 303.707; 23.2467; -2.97786; 0.00757895; 4.64213; -1.36997; 0.00757895; 130.736; -11.1938; 0.00757895; 29.2526; -3.60909; 0.00757895
49.12;  4.53504; -1.40319; -3.19843e-05; -2.45934e-05; 0.0179338; 9.80999; 303.829; 303.811; 23.2606; -2.9777; 0.0113684; 4.64432; -1.36995; 0.0113684; 130.831; -11.1932; 0.0113684; 29.2699; -3.60895; 0.0113684
49.136;  4.53504; -1.40319; -3.19843e-05; -2.95061e-05; 0.0153573; 9.80999; 303.916; 303.919; 23.2744; -2.97765; 0.00378947; 4.64627; -1.36993; 0.00378947; 130.926; -11.1924; 0.00378947; 29.2873; -3.60876; 0.00378947
49.152;  4.53504; -1.40319; -3.19843e-05; -3.08253e-05; 0.0126867; 9.81; 304.02; 304.02; 23.2883; -2.97758; 0.00505263; 4.64832; -1.36992; 0.00505263; 131.021; -11.1914; 0.00505263; 29.3046; -3.60869; 0.00505263
49.168;  4.53504; -1.40319; -3.19843e-05; -3.14658e-05; 0.00998661; 9.81; 304.117; 304.124; 23.3021; -2.97754; 0.00252632; 4.65034; -1.36991; 0.00252632; 131.117; -11.191; 0.00252632; 29.322; -3.6086; 0.00252632
49.184;  4.53504; -1.40319; -3.19843e-05; -3.18187e-05; 0.00729346; 9.81; 304.214; 304.218; 23.3159; -2.97749; 0.00378947; 4.65224; -1.36991; 0.00378947; 131.212; -11.1905; 0.00378947; 29.3393; -3.60856; 0.00378947
49.2;  4.53504; -1.40319; -3.19843e-05; -3.19082e-05; 0.00465106; 9.81; 304.315; 304.301; 23.3298; -2.97735; 0.0101053; 4.65408; -1.3699; 0.0101053; 131.307; -11.1903; 0.0101053; 29.3567; -3.60849; 0.0101053
49.216;  4.53504; -1.40319; -3.19843e-05; -3.17537e-05; 0.00210202; 9.81001; 304.412; 304.394; 23.3436; -2.97719; 0.0113684; 4.65599; -1.36988; 0.0113684; 131.403; -11.1899; 0.0113684; 29.3741; -3.60832; 0.0113684
49.232;  4.53504; -1.40319; -3.19843e-05; -3.13718e-05; -0.000312952; 9.81; 304.51; 304.524; 23.3575; -2.97719; -8.06646e-15; 4.65826; -1.36986; -8.06646e-15; 131.498; -11.1889; -8.06646e-15; 29.3914; -3.60812; -8.06646e-15
49.248;  4.53504; -1.40319; -3.19843e-05; -3.07773e-05; -0.00255565; 9.81; 304.621; 304.6; 23.3713; -2.97702; 0.0126316; 4.66013; -1.36986; 0.0126316; 131.594; -11.1879; 0.0126316; 29.4088; -3.60812; 0.0126316
49.264;  4.53504; -1.40319; -3.19843e-05; -2.99847e-05; -0.00459097; 9.81; 304.708; 304.704; 23.3852; -2.97693; 0.00631579; 4.66204; -1.36983; 0.00631579; 131.689; -11.1879; 0.00631579; 29.4262; -3.6079; 0.00631579
49.28;  4.53504; -1.40319; -3.19843e-05; -2.90084e-05; -0.0063874; 9.81; 304.823; 304.816; 23.399; -2.97682; 0.00757895; 4.6643; -1.36982; 0.00757895; 131.785; -11.1867; 0.00757895; 29.4435; -3.60779; 0.00757895
49.296;  4.53504; -1.40319; -3.19843e-05; -2.78636e-05; -0.00791755; 9.81; 304.92; 304.913; 23.4129; -2.97672; 0.00757895; 4.66625; -1.3698; 0.00757895; 131.88; -11.1861; 0.00757895; 29.4609; -3.60766; 0.00757895
49.312;  4.53504; -1.40319; -3.19843e-05; -2.65661e-05; -0.0091585; 9.80999; 305.035; 305.028; 23.4267; -2.97661; 0.00757895; 4.66855; -1.36979; 0.00757895; 131.976; -11.1853; 0.00757895; 29.4783; -3.60753; 0.00757895
49.328;  4.53504; -1.40319; -3.19843e-05; -2.51327e-05; -0.0100921; 9.80999; 305.136; 305.111; 23.4406; -2.97642; 0.0138947; 4.67039; -1.36977; 0.0138947; 132.072; -11.1846; 0.0138947; 29.4956; -3.6074; 0.0138947
49.344;  4.53504; -1.40319; -3.19843e-05; -2.3581e-05; -0.0107055; 9.80999; 305.212; 305.208; 23.4545; -2.97633; 0.00631579; 4.67212; -1.36975; 0.00631579; 132.167; -11.1839; 0.00631579; 29.513; -3.60715; 0.00631579
49.36;  4.53504; -1.40319; -3.19843e-05; -2.19295e-05; -0.0109907; 9.80999; 305.312; 305.341; 23.4683; -2.9764; -0.00505263; 4.67445; -1.36973; -0.00505263; 132.263; -11.1825; -0.00505263; 29.5304; -3.60705; -0.00505263
49.376;  4.53504; -1.40319; -3.19843e-05; -2.01972e-05; -0.0109453; 9.80999; 305.41; 305.41; 23.4822; -2.97633; 0.00505263; 4.67611; -1.36974; 0.00505263; 132.359; -11.1819; 0.00505263; 29.5478; -3.60713; 0.00505263
49.392;  4.66165; -1.40348; -3.19508e-05; -1.84038e-05; -0.0105724; 9.80999; 305.503; 305.532; 23.4961; -2.9764; -0.00505263; 4.67827; -1.36973; -0.00505263; 132.455; -11.1824; -0.00505263; 29.5652; -3.60705; -0.00505263
49.408;  4.66165; -1.40348; -3.19508e-05; -1.65692e-05; -0.00987998; 9.80999; 305.622; 305.618; 23.51; -2.97632; 0.00631579; 4.68032; -1.36974; 0.00631579; 132.55; -11.1819; 0.00631579; 29.5826; -3.60713; 0.00631579
49.424;  4.66165; -1.40348; -3.19508e-05; -1.47132e-05; -0.00888148; 9.80999; 305.734; 305.726; 23.5239; -2.97621; 0.00757895; 4.68252; -1.36973; 0.00757895; 132.646; -11.1824; 0.00757895; 29.6; -3.60702; 0.00757895
49.44;  4.66165; -1.40348; -3.19508e-05; -1.28559e-05; -0.00759511; 9.80999; 305.816; 305.82; 23.5377; -2.97616; 0.00378947; 4.68428; -1.36971; 0.00378947; 132.742; -11.1818; 0.00378947; 29.6174; -3.60689; 0.00378947
49.456;  4.66165; -1.40348; -3.19508e-05; -1.10169e-05; -0.00604372; 9.81; 305.921; 305.921; 23.5516; -2.97609; 0.00505263; 4.68633; -1.36971; 0.00505263; 132.838; -11.1811; 0.00505263; 29.6348; -3.60683; 0.00505263
49.472;  4.66165; -1.40348; -3.19508e-05; -9.21531e-06; -0.00425439; 9.81; 306.029; 306.04; 23.5655; -2.97607; 0.00126316; 4.6886; -1.3697; 0.00126316; 132.934; -11.1807; 0.00126316; 29.6523; -3.60674; 0.00126316
49.488;  4.66165; -1.40348; -3.19508e-05; -7.46982e-06; -0.00225799; 9.81; 306.112; 306.13; 23.5794; -2.97609; -0.00126316; 4.69033; -1.36969; -0.00126316; 133.03; -11.1802; -0.00126316; 29.6697; -3.60672; -0.00126316
49.504;  4.66165; -1.40348; -3.19508e-05; -5.7982e-06; -8.8706e-05; 9.81; 306.223; 306.227; 23.5933; -2.97604; 0.00378947; 4.69242; -1.3697; 0.00378947; 133.126; -11.1801; 0.00378947; 29.6871; -3.60674; 0.00378947
49.52;  4.66165; -1.40348; -3.19508e-05; -4.21735e-06; 0.00221651; 9.81; 306.32; 306.331; 23.6072; -2.97602; 0.00126316; 4.69443; -1.36969; 0.00126316; 133.222; -11.1802; 0.00126316; 29.7045; -3.60667; 0.00126316
49.536;  4.66165; -1.40348; -3.19508e-05; -2.76199e-06; 0.00462048; 9.81; 306.418; 306.432; 23.6211; -2.97602; -8.07167e-15; 4.69641; -1.36969; -8.07167e-15; 133.318; -11.1799; -8.07167e-15; 29.7219; -3.60665; -8.07167e-15
49.552;  4.66165; -1.40348; -3.19508e-05; 1.0713e-06; 0.00706979; 9.81; 306.518; 306.504; 23.635; -2.97588; 0.0101053; 4.69814; -1.36969; 0.0101053; 133.414; -11.1798; 0.0101053; 29.7394; -3.60665; 0.0101053
49.568;  4.66165; -1.40348; -3.19508e-05; 6.54016e-06; 0.00953464; 9.81; 306.619; 306.623; 23.6489; -2.97582; 0.00378947; 4.70034; -1.36966; 0.00378947; 133.51; -11.1798; 0.00378947; 29.7568; -3.60647; 0.00378947
49.584;  4.66165; -1.40348; -3.19508e-05; 1.20776e-05; 0.011977; 9.81; 306.734; 306.713; 23.6628; -2.97565; 0.0126316; 4.70239; -1.36966; 0.0126316; 133.606; -11.1788; 0.0126316; 29.7742; -3.60641; 0.0126316
49.6;  4.66165; -1.40348; -3.19508e-05; 1.75974e-05; 0.0143653; 9.80999; 306.835; 306.814; 23.6767; -2.97547; 0.0126316; 4.70441; -1.36963; 0.0126316; 133.702; -11.1784; 0.0126316; 29.7916; -3.60619; 0.0126316
49.616;  4.66165; -1.40348; -3.19508e-05; 2.30216e-05; 0.0166726; 9.80999; 306.925; 306.914; 23.6906; -2.97535; 0.00884211; 4.70631; -1.36961; 0.00884211; 133.799; -11.1772; 0.00884211; 29.8091; -3.60597; 0.00884211
49.632;  4.66165; -1.40348; -3.19508e-05; 2.82222e-05; 0.0188865; 9.80998; 307.044; 307.03; 23.7045; -2.97521; 0.0101053; 4.70865; -1.36959; 0.0101053; 133.895; -11.176; 0.0101053; 29.8265; -3.60581; 0.0101053
49.648;  4.66165; -1.40348; -3.19508e-05; 3.05503e-05; 0.0209383; 9.80998; 307.141; 307.112; 23.7184; -2.975; 0.0151579; 4.71045; -1.36957; 0.0151579; 133.991; -11.1751; 0.0151579; 29.8439; -3.60564; 0.0151579
49.664;  4.66165; -1.40348; -3.19508e-05; 3.12709e-05; 0.0228417; 9.80997; 307.242; 307.231; 23.7324; -2.97488; 0.00884211; 4.71265; -1.36953; 0.00884211; 134.088; -11.1742; 0.00884211; 29.8614; -3.60537; 0.00884211
49.68;  4.66165; -1.40348; -3.19508e-05; 3.17006e-05; 0.0245604; 9.80997; 307.343; 307.31; 23.7463; -2.97465; 0.0164211; 4.71445; -1.36952; 0.0164211; 134.184; -11.1727; 0.0164211; 29.8788; -3.60522; 0.0164211
49.696;  4.66165; -1.40348; -3.19508e-05; 3.18661e-05; 0.0260731; 9.80996; 307.433; 307.415; 23.7602; -2.97449; 0.0113684; 4.71639; -1.36949; 0.0113684; 134.28; -11.1719; 0.0113684; 29.8962; -3.60493; 0.0113684
49.712;  4.66165; -1.40348; -3.19508e-05; 3.1788e-05; 0.027361; 9.80996; 307.552; 307.544; 23.7741; -2.97438; 0.00757895; 4.71888; -1.36946; 0.00757895; 134.377; -11.1703; 0.00757895; 29.9137; -3.60473; 0.00757895
49.728;  4.66165; -1.40348; -3.19508e-05; 3.14831e-05; 0.0284081; 9.80996; 307.627; 307.624; 23.788; -2.9743; 0.00631579; 4.72043; -1.36945; 0.00631579; 134.473; -11.1692; 0.00631579; 29.9312; -3.6046; 0.00631579
49.744;  4.66165; -1.40348; -3.19508e-05; 3.0966e-05; 0.0292017; 9.80995; 307.721; 307.732; 23.802; -2.97428; 0.00126316; 4.72244; -1.36943; 0.00126316; 134.57; -11.1684; 0.00126316; 29.9486; -3.60449; 0.00126316
49.76;  4.66165; -1.40348; -3.19508e-05; 3.025e-05; 0.0297319; 9.80995; 307.84; 307.825; 23.8159; -2.97414; 0.0101053; 4.72457; -1.36943; 0.0101053; 134.666; -11.1678; 0.0101053; 29.9661; -3.60447; 0.0101053
49.776;  4.66165; -1.40348; -3.19508e-05; 2.93482e-05; 0.0299925; 9.80995; 307.94; 307.922; 23.8299; -2.97398; 0.0113684; 4.72655; -1.36941; 0.0113684; 134.763; -11.1677; 0.0113684; 29.9836; -3.60429; 0.0113684
49.792;  4.66165; -1.40348; -3.19508e-05; 2.82742e-05; 0.0299807; 9.80995; 308.045; 308.048; 23.8438; -2.97393; 0.00378947; 4.72885; -1.36938; 0.00378947; 134.859; -11.1667; 0.00378947; 30.001; -3.60409; 0.00378947
49.808;  4.66165; -1.40348; -3.19508e-05; 2.7042e-05; 0.029697; 9.80995; 308.142; 308.146; 23.8578; -2.97387; 0.00378947; 4.73079; -1.36938; 0.00378947; 134.956; -11.1656; 0.00378947; 30.0185; -3.60403; 0.00378947
49.824;  4.66165; -1.40348; -3.19508e-05; 2.56666e-05; 0.0291456; 9.80995; 308.232; 308.236; 23.8718; -2.97382; 0.00378947; 4.73259; -1.36937; 0.00378947; 135.052; -11.1653; 0.00378947; 30.036; -3.60396; 0.00378947
49.84;  4.66165; -1.40348; -3.19508e-05; 2.41641e-05; 0.028334; 9.80996; 308.326; 308.34; 23.8857; -2.97382; 1.18672e-14; 4.73457; -1.36936; 1.18672e-14; 135.149; -11.1649; 1.18672e-14; 30.0535; -3.60389; 1.18672e-14
49.856;  4.66165; -1.40348; -3.19508e-05; 2.25513e-05; 0.0272731; 9.80996; 308.452; 308.441; 23.8997; -2.9737; 0.00884211; 4.73684; -1.36936; 0.00884211; 135.246; -11.1645; 0.00884211; 30.071; -3.60389; 0.00884211
